0.052397,0.040541,0.037570,0.068569,0.047792,0.398048
0.060201,0.054054,0.041297,0.075704,0.047484,0.422809
0.054627,0.027027,0.043401,0.065398,0.050737,0.418216
0.046823,0.040541,0.038355,0.063218,0.053139,0.417785
0.036789,0.054054,0.035859,0.064011,0.041595,0.396397
0.033445,0.027027,0.036471,0.065398,0.045747,0.382904
0.041249,0.067568,0.034610,0.066191,0.049911,0.398048
0.035674,0.040541,0.033114,0.054102,0.044823,0.388359
0.032330,0.027027,0.037822,0.066587,0.043874,0.424532
0.026756,0.067568,0.037490,0.068371,0.051685,0.435154
0.027871,0.027027,0.032324,0.062029,0.057131,0.459413
0.056856,0.040541,0.040777,0.070155,0.045722,0.467164
0.050167,0.027027,0.035905,0.052913,0.048655,0.462930
0.042363,0.040541,0.034760,0.066389,0.048396,0.505706
0.039019,0.054054,0.031922,0.063417,0.042913,0.449150
0.036789,0.040541,0.033105,0.063813,0.044675,0.528314
0.034560,0.040541,0.030664,0.062624,0.040695,0.450226
0.032330,0.054054,0.032057,0.053508,0.046240,0.485394
0.031215,0.027027,0.039828,0.060642,0.045685,0.501615
0.049052,0.054054,0.036677,0.058264,0.050355,0.471614
0.041249,0.027027,0.033647,0.059255,0.045094,0.446350
0.035674,0.040541,0.039197,0.066389,0.052659,0.404148
0.031215,0.027027,0.041643,0.057075,0.039254,0.400919
0.031215,0.027027,0.036008,0.061831,0.040412,0.338333
0.028986,0.027027,0.032015,0.060642,0.046129,0.403790
0.028986,0.027027,0.030930,0.057075,0.044909,0.335032
0.032330,0.040541,0.014602,0.050733,0.047336,0.364243
0.028986,0.067568,0.046337,0.057273,0.045882,0.371277
0.027871,0.027027,0.045397,0.061038,0.043110,0.374650
0.026756,0.027027,0.042924,0.050733,0.042987,0.397115
0.028986,0.054054,0.030149,0.058859,0.040338,0.318022
0.028986,0.094595,0.035756,0.059651,0.043307,0.354985
0.023411,0.013514,0.037163,0.054697,0.043973,0.304816
0.021182,0.027027,0.034970,0.059057,0.032354,0.323046
0.016722,0.027027,0.032693,0.047364,0.036802,0.312280
0.015608,0.040541,0.033048,0.052517,0.041693,0.334027
0.014493,0.027027,0.031108,0.049148,0.037862,0.320032
0.012263,0.027027,0.025913,0.044986,0.038022,0.283213
0.013378,0.027027,0.033843,0.056282,0.048186,0.316658
0.018952,0.027027,0.031664,0.045382,0.034042,0.243881
0.021182,0.027027,0.029168,0.052913,0.043923,0.267207
0.018952,0.040541,0.036794,0.058462,0.042568,0.258666
0.024526,0.027027,0.033399,0.045382,0.041718,0.293476
0.024526,0.027027,0.049222,0.040032,0.035742,0.345582
0.044593,0.027027,0.044822,0.035077,0.039426,0.329075
0.043478,0.027027,0.041909,0.040824,0.040030,0.300868
0.036789,0.013514,0.041371,0.036266,0.035607,0.275102
0.032330,0.027027,0.046159,0.037654,0.036248,0.313716
0.042363,0.027027,0.035798,0.048355,0.034868,0.292902
0.039019,0.027027,0.030220,0.042608,0.032551,0.307615
0.039019,0.054054,0.026615,0.054300,0.037591,0.330726
0.032330,0.094595,0.032445,0.056282,0.041336,0.320893
0.026756,0.027027,0.033451,0.044986,0.038207,0.309768
0.024526,0.027027,0.031281,0.046968,0.040141,0.290749
0.020067,0.027027,0.030192,0.047562,0.031061,0.277184
0.022297,0.027027,0.029635,0.046373,0.045500,0.272447
0.026756,0.027027,0.012082,0.036465,0.040264,0.335534
0.024526,0.027027,0.038954,0.043995,0.026391,0.285940
0.023411,0.027027,0.030898,0.047761,0.044564,0.306180
0.017837,0.027027,0.029939,0.044193,0.030050,0.308189
0.042363,0.027027,0.025516,0.044788,0.035964,0.278045
0.051282,0.027027,0.032586,0.051724,0.042925,0.353406
0.046823,0.027027,0.036186,0.047364,0.037406,0.384052
0.045708,0.027027,0.030224,0.041419,0.045525,0.428407
0.036789,0.027027,0.025656,0.038843,0.045648,0.375368
0.036789,0.013514,0.035522,0.042608,0.034708,0.351037
0.036789,0.027027,0.026839,0.048355,0.034966,0.306180
0.036789,0.027027,0.028536,0.034483,0.044256,0.302017
0.035674,0.027027,0.028999,0.050337,0.027278,0.291538
0.031215,0.013514,0.030215,0.037654,0.043468,0.231895
0.027871,0.027027,0.041399,0.044193,0.047558,0.299002
0.023411,0.027027,0.036036,0.046373,0.039291,0.261466
0.023411,0.027027,0.041437,0.038446,0.036235,0.253212
0.021182,0.013514,0.044556,0.037852,0.036703,0.251992
0.017837,0.027027,0.040174,0.038050,0.042051,0.252996
0.022297,0.013514,0.039225,0.035672,0.037283,0.247039
0.016722,0.013514,0.037490,0.039041,0.031406,0.252494
0.022297,0.040541,0.044864,0.036861,0.033623,0.245173
0.018952,0.013514,0.036307,0.040230,0.035397,0.191631
0.015608,0.027027,0.043849,0.036266,0.030013,0.224790
0.012263,0.013514,0.036457,0.034879,0.033537,0.224934
0.016722,0.027027,0.034030,0.042608,0.031024,0.229599
0.014493,0.013514,0.043176,0.038050,0.039500,0.223426
0.011148,0.027027,0.040548,0.035870,0.033796,0.223283
0.007804,0.013514,0.039005,0.036266,0.035262,0.216536
0.010033,0.013514,0.039337,0.036861,0.025122,0.152874
0.016722,0.027027,0.036205,0.033492,0.045562,0.224647
0.013378,0.040541,0.029168,0.035077,0.039377,0.221704
0.018952,0.027027,0.044710,0.039041,0.037209,0.227517
0.014493,0.027027,0.028471,0.033888,0.031812,0.208857
0.012263,0.013514,0.037308,0.032897,0.036531,0.214742
0.012263,0.067568,0.041886,0.035870,0.033956,0.206201
0.012263,0.013514,0.063824,0.037654,0.033463,0.187397
0.011148,0.013514,0.037116,0.034483,0.032305,0.205196
0.010033,0.027027,0.036102,0.035870,0.029767,0.157109
0.010033,0.013514,0.035073,0.036465,0.036420,0.224934
0.012263,0.013514,0.035195,0.032699,0.029816,0.195220
0.012263,0.040541,0.039057,0.030916,0.041274,0.220484
0.014493,0.013514,0.034446,0.040626,0.028116,0.216536
0.020067,0.013514,0.035868,0.034483,0.030765,0.153233
0.015608,0.027027,0.035414,0.026952,0.035705,0.187540
0.013378,0.013514,0.035307,0.032501,0.027266,0.142755
0.018952,0.013514,0.044775,0.030123,0.037258,0.169167
0.020067,0.013514,0.037944,0.027348,0.022744,0.153664
0.015608,0.013514,0.034316,0.026952,0.037418,0.205196
0.014493,0.013514,0.041727,0.028934,0.029249,0.189478
0.010033,0.027027,0.031262,0.030717,0.029594,0.178354
0.007804,0.013514,0.038145,0.032105,0.030334,0.191416
0.008919,0.013514,0.038187,0.035474,0.035422,0.160769
0.008919,0.027027,0.037392,0.024178,0.023607,0.177205
0.011148,0.027027,0.032562,0.026159,0.028695,0.122300
0.014493,0.027027,0.037257,0.029330,0.028609,0.165937
0.015608,0.013514,0.039782,0.028339,0.025615,0.160841
0.018952,0.027027,0.038603,0.032699,0.034350,0.191344
0.014493,0.027027,0.038977,0.025565,0.027451,0.197373
0.018952,0.027027,0.032815,0.023583,0.034424,0.124596
0.020067,0.027027,0.041773,0.035474,0.033229,0.150434
0.015608,0.040541,0.041717,0.029727,0.029397,0.121654
0.017837,0.013514,0.036102,0.025565,0.029139,0.174550
0.016722,0.027027,0.036541,0.028934,0.034301,0.159980
0.012263,0.013514,0.030870,0.027547,0.029348,0.173904
0.028986,0.027027,0.031576,0.026358,0.035471,0.204191
0.027871,0.013514,0.057564,0.018034,0.024691,0.165291
0.026756,0.027027,0.039908,0.025565,0.026157,0.165363
0.036789,0.040541,0.042166,0.021403,0.029003,0.121941
0.034560,0.013514,0.035312,0.026556,0.027069,0.172325
0.032330,0.027027,0.020274,0.027547,0.029274,0.117993
0.030100,0.040541,0.048502,0.030717,0.030802,0.172827
0.030100,0.027027,0.026170,0.025367,0.039476,0.236920
0.027871,0.027027,0.034587,0.024178,0.039697,0.255580
0.041249,0.013514,0.047024,0.021205,0.030543,0.261107
0.032330,0.027027,0.024627,0.027150,0.037320,0.240939
0.046823,0.013514,0.050129,0.020412,0.037011,0.261968
0.039019,0.013514,0.048703,0.021205,0.037122,0.260174
0.032330,0.013514,0.030192,0.019223,0.038761,0.290677
0.027871,0.027027,0.041105,0.024178,0.027118,0.220556
0.023411,0.040541,0.030084,0.019421,0.040745,0.245389
0.020067,0.040541,0.046056,0.027348,0.034560,0.290533
0.016722,0.027027,0.046865,0.024574,0.032206,0.295270
0.018952,0.027027,0.043424,0.025367,0.039389,0.344291
0.017837,0.013514,0.046964,0.018034,0.033759,0.311634
0.016722,0.027027,0.047515,0.021403,0.038478,0.339912
0.012263,0.040541,0.040824,0.029132,0.031972,0.320319
0.023411,0.027027,0.041675,0.023979,0.031960,0.303165
0.020067,0.027027,0.043387,0.025168,0.028178,0.305247
0.018952,0.027027,0.048867,0.027943,0.043061,0.300007
0.017837,0.027027,0.039361,0.030123,0.023299,0.261896
0.014493,0.027027,0.052027,0.021601,0.031048,0.189694
0.013378,0.027027,0.040689,0.016845,0.039402,0.263403
0.011148,0.013514,0.047239,0.022394,0.031664,0.215029
0.010033,0.027027,0.043344,0.015854,0.037209,0.255580
0.011148,0.013514,0.041063,0.021205,0.027869,0.238714
0.011148,0.081081,0.049026,0.019620,0.033549,0.238211
0.012263,0.027027,0.047464,0.020610,0.030642,0.224072
0.011148,0.027027,0.043330,0.021403,0.034473,0.184024
0.024526,0.013514,0.060570,0.020610,0.026539,0.201823
0.023411,0.013514,0.051990,0.022196,0.029939,0.151941
0.026756,0.040541,0.063217,0.025565,0.033685,0.216895
0.049052,0.013514,0.039538,0.022790,0.030999,0.201967
0.047938,0.013514,0.037598,0.021799,0.029681,0.193713
0.050167,0.027027,0.049386,0.020214,0.033722,0.196512
0.047938,0.027027,0.049128,0.017836,0.040092,0.224790
0.037904,0.027027,0.050830,0.017638,0.024949,0.189694
0.034560,0.040541,0.031823,0.015260,0.033845,0.139094
0.028986,0.040541,0.043733,0.022790,0.031529,0.204335
0.027871,0.013514,0.046622,0.018430,0.027833,0.169023
0.024526,0.027027,0.042774,0.013278,0.025381,0.181153
0.018952,0.027027,0.040656,0.022394,0.029348,0.195579
0.015608,0.027027,0.033053,0.022394,0.023717,0.176846
0.016722,0.027027,0.048147,0.016250,0.031221,0.155745
0.014493,0.000000,0.031599,0.012881,0.025344,0.159765
0.013378,0.013514,0.044392,0.024772,0.028609,0.162564
0.011148,0.013514,0.032946,0.018034,0.027574,0.118352
0.018952,0.000000,0.057825,0.011692,0.032293,0.157755
0.014493,0.013514,0.041484,0.020016,0.027968,0.146271
0.022297,0.013514,0.043373,0.019421,0.037862,0.186823
0.022297,0.000000,0.051195,0.017638,0.032662,0.187971
0.022297,0.027027,0.045145,0.019620,0.032884,0.156391
0.020067,0.013514,0.054155,0.023583,0.028584,0.163497
0.015608,0.013514,0.048843,0.013674,0.030568,0.117491
0.011148,0.013514,0.042905,0.017043,0.032330,0.172684
0.016722,0.013514,0.037687,0.023187,0.023089,0.129477
0.014493,0.013514,0.042073,0.020412,0.027118,0.146989
0.010033,0.027027,0.058616,0.018034,0.024112,0.160769
0.008919,0.013514,0.043550,0.017638,0.027783,0.164932
0.013378,0.000000,0.046042,0.016845,0.029730,0.156894
0.012263,0.013514,0.043910,0.017440,0.023520,0.096103
0.015608,0.013514,0.047291,0.018232,0.030826,0.157899
0.015608,0.013514,0.050087,0.018232,0.037529,0.151583
0.020067,0.000000,0.050026,0.017241,0.035385,0.189335
0.014493,0.013514,0.042419,0.024574,0.026231,0.169095
0.012263,0.027027,0.030477,0.024178,0.034708,0.214240
0.012263,0.027027,0.045528,0.023781,0.028670,0.193354
0.013378,0.013514,0.053397,0.012287,0.030247,0.156535
0.014493,0.027027,0.043761,0.017638,0.025566,0.150147
0.012263,0.013514,0.044350,0.012485,0.028325,0.105720
0.017837,0.013514,0.044116,0.014863,0.032785,0.190627
0.017837,0.040541,0.044083,0.016250,0.027586,0.126032
0.016722,0.027027,0.053865,0.019223,0.028621,0.154382
0.017837,0.013514,0.049353,0.019421,0.026588,0.135577
0.039019,0.013514,0.044294,0.021007,0.033278,0.139166
0.036789,0.013514,0.051233,0.018232,0.027032,0.163784
0.030100,0.000000,0.048147,0.014269,0.031344,0.131917
0.024526,0.013514,0.065587,0.019223,0.027315,0.125170
0.021182,0.013514,0.044252,0.017638,0.027894,0.090935
0.020067,0.000000,0.048745,0.015458,0.027451,0.121367
0.026756,0.027027,0.047945,0.016052,0.029681,0.117060
0.027871,0.013514,0.038346,0.022790,0.032687,0.122443
0.026756,0.013514,0.046730,0.024178,0.027734,0.133927
0.024526,0.013514,0.047118,0.013872,0.023052,0.091796
0.022297,0.013514,0.047950,0.018034,0.023434,0.120218
0.022297,0.013514,0.039655,0.023583,0.026440,0.067538
0.016722,0.013514,0.036060,0.020809,0.027574,0.143113
0.017837,0.013514,0.054847,0.024178,0.025837,0.119070
0.013378,0.013514,0.046650,0.016052,0.022609,0.127037
0.012263,0.013514,0.042494,0.021007,0.025455,0.118926
0.011148,0.013514,0.045266,0.021403,0.032428,0.119429
0.007804,0.027027,0.043887,0.020610,0.029865,0.115912
0.008919,0.013514,0.076875,0.022790,0.027931,0.072059
0.011148,0.013514,0.057694,0.016449,0.025467,0.105864
0.014493,0.000000,0.060486,0.017043,0.026761,0.065671
0.012263,0.013514,0.055230,0.018629,0.029397,0.107156
0.008919,0.013514,0.041979,0.021403,0.026157,0.129620
0.007804,0.000000,0.051607,0.013278,0.034018,0.156463
0.013378,0.013514,0.039613,0.019421,0.026268,0.134931
0.033445,0.013514,0.052224,0.018629,0.030371,0.095887
0.028986,0.013514,0.046267,0.016647,0.028104,0.125458
0.024526,0.013514,0.047024,0.015061,0.024986,0.087634
0.022297,0.000000,0.045018,0.016845,0.030087,0.130410
0.020067,0.054054,0.048212,0.027150,0.025184,0.108735
0.020067,0.000000,0.042236,0.018430,0.030851,0.123879
0.021182,0.013514,0.047628,0.016449,0.025652,0.161415
0.024526,0.013514,0.045851,0.018034,0.025159,0.143329
0.021182,0.013514,0.063736,0.022394,0.024814,0.156391
0.026756,0.013514,0.046010,0.018629,0.027106,0.112395
0.023411,0.013514,0.043817,0.019620,0.024296,0.143831
0.021182,0.013514,0.042807,0.022790,0.027056,0.151224
0.021182,0.013514,0.042302,0.021998,0.028831,0.168234
0.017837,0.013514,0.044668,0.024772,0.027697,0.164358
0.031215,0.013514,0.047805,0.017440,0.022670,0.150578
0.024526,0.013514,0.043415,0.012683,0.030518,0.165363
0.024526,0.013514,0.040600,0.019025,0.031073,0.120146
0.023411,0.013514,0.047398,0.016052,0.025258,0.160123
0.027871,0.013514,0.070244,0.022989,0.022461,0.125960
0.023411,0.013514,0.053154,0.018034,0.023089,0.146989
0.021182,0.013514,0.064544,0.015260,0.029508,0.192493
0.035674,0.013514,0.053397,0.019223,0.030013,0.174478
0.031215,0.013514,0.033778,0.026754,0.026034,0.138305
0.026756,0.040541,0.053126,0.024772,0.028042,0.120936
0.024526,0.054054,0.055642,0.022989,0.028116,0.155889
0.020067,0.027027,0.043620,0.028537,0.018801,0.108591
0.016722,0.013514,0.047104,0.021007,0.031122,0.158329
0.017837,0.013514,0.031440,0.028339,0.026859,0.191057
0.013378,0.013514,0.058452,0.032501,0.026255,0.177421
0.011148,0.027027,0.049395,0.014269,0.030987,0.236776
0.026756,0.013514,0.046248,0.023781,0.026896,0.222780
0.054627,0.013514,0.035686,0.018629,0.029939,0.213163
0.060201,0.027027,0.037088,0.026754,0.031652,0.167229
0.056856,0.013514,0.043943,0.022592,0.030210,0.197301
0.053512,0.027027,0.051209,0.025168,0.031479,0.183234
0.045708,0.013514,0.044948,0.030717,0.031824,0.191488
0.037904,0.013514,0.041946,0.023187,0.038317,0.181655
0.032330,0.013514,0.049877,0.015854,0.035705,0.210651
0.032330,0.013514,0.068954,0.021799,0.028214,0.185172
0.027871,0.013514,0.050718,0.026754,0.034929,0.118352
0.022297,0.013514,0.039660,0.019223,0.030654,0.147204
0.016722,0.067568,0.041133,0.037455,0.027093,0.093304
0.014493,0.013514,0.042755,0.030123,0.037073,0.146702
0.012263,0.027027,0.051176,0.030717,0.033389,0.173258
0.013378,0.013514,0.040207,0.029727,0.028461,0.160841
0.013378,0.013514,0.047721,0.022592,0.032539,0.156248
0.017837,0.040541,0.036840,0.025763,0.031147,0.136510
0.022297,0.013514,0.038832,0.027150,0.028054,0.158114
0.018952,0.013514,0.047506,0.033690,0.029102,0.064380
0.017837,0.013514,0.035279,0.025763,0.026403,0.131343
0.016722,0.013514,0.039529,0.031510,0.032059,0.136080
0.012263,0.013514,0.037953,0.036663,0.023323,0.142755
0.014493,0.027027,0.044247,0.026952,0.031196,0.143257
0.012263,0.027027,0.043957,0.036068,0.032280,0.148496
0.010033,0.013514,0.041086,0.028339,0.033438,0.146487
0.012263,0.013514,0.035344,0.031906,0.028313,0.110673
0.011148,0.027027,0.049035,0.041617,0.027451,0.133568
0.007804,0.040541,0.020213,0.040626,0.030260,0.090146
0.016722,0.013514,0.056783,0.028736,0.035139,0.158329
0.016722,0.013514,0.039688,0.038446,0.028178,0.170817
0.016722,0.027027,0.040922,0.035474,0.025245,0.127252
0.014493,0.027027,0.036340,0.034879,0.025368,0.132132
0.012263,0.027027,0.038327,0.031906,0.032859,0.123233
0.008919,0.027027,0.044340,0.038843,0.034079,0.149645
0.007804,0.081081,0.033666,0.039041,0.028005,0.119357
0.005574,0.027027,0.038281,0.039041,0.032330,0.143401
0.006689,0.027027,0.044892,0.040824,0.029767,0.132707
0.005574,0.013514,0.037051,0.034285,0.028867,0.140745
0.005574,0.013514,0.050190,0.035275,0.031701,0.180148
0.017837,0.027027,0.025581,0.034285,0.031874,0.151654
0.016722,0.027027,0.039945,0.034086,0.029533,0.158114
0.013378,0.027027,0.038369,0.039635,0.028498,0.082179
0.013378,0.027027,0.044392,0.036663,0.030260,0.134501
0.015608,0.040541,0.039782,0.041815,0.027771,0.064738
0.013378,0.013514,0.044298,0.035870,0.032502,0.151941
0.012263,0.067568,0.038323,0.039834,0.026034,0.167372
0.013378,0.027027,0.035751,0.042806,0.028806,0.136152
0.014493,0.027027,0.026240,0.057471,0.030913,0.126749
0.011148,0.040541,0.039468,0.040626,0.033956,0.134429
0.015608,0.040541,0.029981,0.046572,0.032059,0.170387
0.013378,0.040541,0.026979,0.046373,0.041915,0.125458
0.011148,0.040541,0.027419,0.046770,0.033106,0.180220
0.012263,0.040541,0.027863,0.053508,0.027993,0.137085
0.012263,0.054054,0.031127,0.044590,0.028572,0.126893
0.012263,0.040541,0.032539,0.048553,0.030050,0.170459
0.017837,0.027027,0.028242,0.050931,0.040745,0.195938
0.015608,0.040541,0.033684,0.053904,0.028338,0.187612
0.011148,0.040541,0.040417,0.044986,0.026403,0.139381
0.016722,0.027027,0.048123,0.034681,0.032527,0.185100
0.014493,0.054054,0.031043,0.047761,0.034473,0.163784
0.012263,0.054054,0.028606,0.050337,0.030395,0.184239
0.012263,0.040541,0.029701,0.056877,0.036014,0.184024
0.012263,0.040541,0.042494,0.058264,0.035373,0.178354
0.013378,0.054054,0.055357,0.046770,0.032317,0.169310
0.010033,0.040541,0.048782,0.052715,0.029952,0.146128
0.010033,0.040541,0.034591,0.057868,0.032428,0.201823
0.012263,0.040541,0.032721,0.062228,0.032083,0.137946
0.013378,0.094595,0.032141,0.059057,0.038071,0.227804
0.011148,0.135135,0.045378,0.058264,0.035151,0.174693
0.012263,0.054054,0.034086,0.056877,0.030863,0.207852
0.015608,0.040541,0.018862,0.046770,0.035102,0.259025
0.013378,0.054054,0.034498,0.064011,0.041619,0.302735
0.011148,0.040541,0.034072,0.056877,0.040572,0.297065
0.020067,0.067568,0.050821,0.056877,0.040178,0.249264
0.017837,0.040541,0.038271,0.056282,0.034178,0.306180
0.018952,0.054054,0.034624,0.068767,0.037418,0.284289
0.015608,0.054054,0.038047,0.071542,0.039574,0.306610
0.013378,0.094595,0.032646,0.069164,0.032576,0.295055
0.026756,0.054054,0.044214,0.063615,0.034769,0.288524
0.024526,0.054054,0.035629,0.068371,0.036839,0.321969
0.028986,0.027027,0.036275,0.071145,0.036753,0.321395
0.028986,0.054054,0.032988,0.069164,0.043874,0.334458
0.024526,0.067568,0.037696,0.069758,0.034966,0.290820
0.023411,0.054054,0.033956,0.065002,0.036038,0.329793
0.017837,0.054054,0.039941,0.068569,0.041201,0.335391
0.016722,0.040541,0.035938,0.073524,0.040609,0.335247
0.015608,0.054054,0.042288,0.083036,0.036235,0.317591
0.016722,0.054054,0.033586,0.072929,0.051205,0.344506
0.014493,0.040541,0.048067,0.062029,0.037763,0.350032
0.012263,0.054054,0.060290,0.072136,0.039907,0.302232
0.011148,0.054054,0.039529,0.077091,0.042827,0.350535
0.017837,0.067568,0.034615,0.075704,0.039611,0.341276
0.022297,0.054054,0.041582,0.078676,0.043160,0.353262
0.020067,0.067568,0.033451,0.067578,0.038354,0.372138
0.018952,0.054054,0.046318,0.076893,0.043492,0.357927
0.015608,0.054054,0.041544,0.086405,0.038884,0.385631
0.022297,0.054054,0.030388,0.089378,0.046806,0.342783
0.022297,0.054054,0.037154,0.073127,0.050059,0.418718
0.018952,0.054054,0.048623,0.079667,0.046277,0.395177
0.014493,0.054054,0.043013,0.079073,0.041102,0.361085
0.010033,0.040541,0.044878,0.078280,0.046351,0.386708
0.008919,0.054054,0.040095,0.086405,0.042568,0.386780
0.011148,0.040541,0.028377,0.078082,0.045500,0.412115
0.016722,0.067568,0.050302,0.083829,0.047903,0.400345
0.016722,0.054054,0.046538,0.082640,0.040523,0.410393
0.017837,0.040541,0.042274,0.084820,0.050626,0.347161
0.015608,0.067568,0.049526,0.084225,0.050527,0.428623
0.017837,0.094595,0.040908,0.080856,0.040498,0.371995
0.017837,0.040541,0.054585,0.081054,0.049911,0.392234
0.013378,0.054054,0.049577,0.084820,0.042346,0.415345
0.016722,0.054054,0.046870,0.085811,0.043098,0.401278
0.014493,0.040541,0.043293,0.080856,0.048026,0.371995
0.018952,0.067568,0.030023,0.084423,0.047632,0.353477
0.018952,0.054054,0.063385,0.090765,0.043049,0.431206
0.030100,0.040541,0.050826,0.085612,0.048445,0.363597
0.026756,0.054054,0.045145,0.085811,0.045932,0.452810
0.022297,0.040541,0.031725,0.077091,0.039402,0.449078
0.023411,0.067568,0.041689,0.087000,0.052548,0.478935
0.024526,0.040541,0.052743,0.083234,0.048544,0.473408
0.036789,0.067568,0.048025,0.087198,0.048507,0.434364
0.033445,0.094595,0.047225,0.081649,0.054408,0.510299
0.027871,0.054054,0.047263,0.089972,0.042309,0.399627
0.027871,0.054054,0.052378,0.090369,0.053916,0.459054
0.024526,0.094595,0.062071,0.090963,0.047780,0.451518
0.023411,0.081081,0.060467,0.086009,0.046942,0.443408
0.018952,0.054054,0.028424,0.082243,0.041090,0.473050
0.024526,0.054054,0.053257,0.088981,0.056454,0.482882
0.023411,0.067568,0.045949,0.093143,0.048864,0.505419
0.020067,0.054054,0.049741,0.084027,0.051821,0.478361
0.023411,0.054054,0.061571,0.084621,0.048815,0.490849
0.023411,0.054054,0.049446,0.090765,0.038404,0.420584
0.034560,0.067568,0.047347,0.085018,0.054704,0.579057
0.046823,0.067568,0.050620,0.089774,0.057821,0.723821
0.039019,0.067568,0.053575,0.096512,0.058413,0.655925
0.032330,0.040541,0.062258,0.092549,0.053312,0.570803
0.037904,0.054054,0.052027,0.097701,0.050798,0.532046
0.030100,0.067568,0.040759,0.087990,0.049566,0.539295
0.030100,0.067568,0.057737,0.103646,0.060224,0.550061
0.028986,0.054054,0.056839,0.095719,0.049295,0.580133
0.026756,0.067568,0.067373,0.097503,0.058585,0.537214
0.034560,0.067568,0.061243,0.099485,0.060396,0.590540
0.028986,0.094595,0.061697,0.103250,0.057070,0.591904
0.024526,0.067568,0.070894,0.102061,0.058832,0.577621
0.030100,0.121622,0.059378,0.122275,0.050909,0.586234
0.028986,0.094595,0.065213,0.105628,0.054519,0.545755
0.022297,0.067568,0.055156,0.105034,0.051193,0.566066
0.020067,0.081081,0.036667,0.112564,0.055776,0.525300
0.020067,0.067568,0.058213,0.114943,0.059411,0.568650
0.022297,0.121622,0.061211,0.119501,0.057735,0.586091
0.021182,0.108108,0.071170,0.120095,0.057797,0.567358
0.021182,0.108108,0.064998,0.120690,0.058092,0.527596
0.017837,0.121622,0.063160,0.127229,0.057723,0.539654
0.015608,0.108108,0.086352,0.122870,0.058252,0.588459
0.022297,0.175676,0.048581,0.180341,0.058203,0.542956
0.017837,0.108108,0.077300,0.119897,0.056256,0.569152
0.018952,0.121622,0.065297,0.130995,0.058511,0.576688
0.015608,0.135135,0.069833,0.119699,0.057895,0.624417
0.016722,0.108108,0.063792,0.125446,0.060889,0.588028
0.022297,0.108108,0.071619,0.121482,0.053731,0.579846
0.027871,0.081081,0.075191,0.116924,0.060544,0.607766
0.023411,0.081081,0.071642,0.114744,0.060409,0.610852
0.030100,0.094595,0.066429,0.121681,0.061320,0.652049
0.030100,0.108108,0.042816,0.120095,0.061702,0.551927
0.028986,0.108108,0.069398,0.125446,0.064598,0.593196
0.043478,0.121622,0.071993,0.117519,0.055985,0.680399
0.035674,0.067568,0.065536,0.116726,0.056232,0.663030
0.044593,0.148649,0.072811,0.136544,0.057353,0.682265
0.040134,0.135135,0.064914,0.122870,0.062786,0.672073
0.037904,0.094595,0.065760,0.117321,0.056700,0.665040
0.033445,0.108108,0.071544,0.112366,0.060803,0.615086
