0.067364,0.923077,0.029095,0.134209,0.094595,0.027397,0.065494,0.999928,0.015224
0.070848,0.915385,0.031649,0.153090,0.094595,0.027397,0.065241,0.999928,0.015224
0.073171,0.915385,0.028669,0.134710,0.081081,0.027397,0.064848,0.999928,0.015064
0.074332,0.928205,0.033210,0.138756,0.108108,0.041096,0.075785,0.999928,0.019487
0.077816,0.928205,0.030372,0.142571,0.094595,0.027397,0.073204,0.999928,0.016859
0.078978,0.923077,0.028953,0.120029,0.081081,0.027397,0.069753,0.999928,0.017596
0.080139,0.920513,0.028527,0.140991,0.081081,0.027397,0.067102,0.999928,0.018686
0.081301,0.920513,0.029662,0.154169,0.081081,0.027397,0.066434,0.999928,0.013910
0.085947,0.923077,0.031223,0.106350,0.081081,0.027397,0.079554,0.999928,0.014103
0.088269,0.925641,0.029378,0.194128,0.067568,0.027397,0.069127,0.999928,0.014487
0.097561,0.928205,0.028385,0.144189,0.067568,0.027397,0.071815,0.999928,0.016346
0.110337,0.925641,0.030798,0.207075,0.108108,0.041096,0.071334,0.999928,0.017115
0.112660,0.925641,0.032643,0.169313,0.094595,0.027397,0.054150,0.999928,0.015321
0.112660,0.930769,0.033068,0.108816,0.067568,0.027397,0.079217,0.999928,0.015353
0.118467,0.933333,0.032075,0.162916,0.067568,0.027397,0.075949,0.999928,0.015288
0.119628,0.935897,0.037468,0.143842,0.135135,0.054795,0.084468,0.999928,0.015609
0.128920,0.930769,0.036475,0.164265,0.108108,0.041096,0.087708,0.999928,0.015032
0.131243,0.928205,0.038178,0.142764,0.135135,0.041096,0.072919,0.999928,0.014295
0.131243,0.930769,0.024837,0.127273,0.094595,0.027397,0.052850,0.999928,0.014263
0.130081,0.930769,0.032075,0.163533,0.081081,0.027397,0.073653,0.994689,0.014391
0.126597,0.933333,0.031365,0.145345,0.067568,0.027397,0.073012,0.977105,0.014840
0.119628,0.930769,0.032075,0.148004,0.094595,0.027397,0.069786,0.988301,0.017147
0.117305,0.930769,0.039455,0.144998,0.121622,0.041096,0.083332,0.953420,0.016026
0.117305,0.935897,0.034062,0.147465,0.094595,0.041096,0.083000,0.999928,0.015449
0.127758,0.935897,0.028811,0.151318,0.067568,0.027397,0.069169,0.956721,0.013814
0.127758,0.933333,0.032643,0.149892,0.108108,0.041096,0.079703,0.999928,0.015064
0.128920,0.933333,0.035339,0.133824,0.094595,0.041096,0.074261,0.952056,0.013814
0.130081,0.930769,0.038320,0.234009,0.121622,0.041096,0.074172,0.974880,0.015000
0.132404,0.930769,0.033920,0.325254,0.081081,0.027397,0.084968,0.931314,0.013397
0.133566,0.928205,0.031791,0.166384,0.081081,0.027397,0.073316,0.946099,0.015865
0.134727,0.930769,0.033352,0.131551,0.108108,0.041096,0.074887,0.958588,0.015801
0.137050,0.925641,0.037894,0.149777,0.121622,0.041096,0.070885,0.954138,0.015865
0.133566,0.923077,0.032501,0.162839,0.081081,0.027397,0.076005,0.999928,0.014167
0.133566,0.928205,0.035197,0.135327,0.081081,0.027397,0.077814,0.934831,0.015481
0.133566,0.928205,0.033210,0.167771,0.067568,0.027397,0.074798,0.948970,0.015673
0.133566,0.928205,0.039739,0.145384,0.135135,0.054795,0.078520,0.916098,0.015801
0.134727,0.925641,0.030656,0.164226,0.108108,0.041096,0.058218,0.945525,0.015032
0.132404,0.925641,0.030372,0.133747,0.067568,0.027397,0.069520,0.946458,0.014519
0.133566,0.928205,0.022992,0.146540,0.067568,0.027397,0.054225,0.942367,0.014776
0.133566,0.928205,0.041158,0.166461,0.121622,0.041096,0.077281,0.966985,0.013686
0.133566,0.928205,0.032643,0.135866,0.081081,0.027397,0.079488,0.917821,0.014167
0.137050,0.923077,0.030798,0.176171,0.081081,0.027397,0.073527,0.913945,0.015128
0.132404,0.923077,0.039597,0.194128,0.135135,0.054795,0.080162,0.895213,0.016250
0.138211,0.923077,0.031223,0.147580,0.081081,0.027397,0.084636,0.907486,0.014359
0.137050,0.923077,0.037042,0.183493,0.108108,0.041096,0.097490,0.902534,0.014006
0.138211,0.923077,0.038036,0.130664,0.094595,0.041096,0.082902,0.905189,0.014551
0.142857,0.923077,0.036617,0.164419,0.094595,0.041096,0.083673,0.924137,0.015000
0.142857,0.923077,0.031933,0.152243,0.094595,0.041096,0.074551,0.895643,0.013942
0.140534,0.925641,0.033494,0.140336,0.135135,0.054795,0.082962,0.883370,0.014679
0.132404,0.923077,0.032075,0.169313,0.108108,0.041096,0.077076,0.886959,0.015833
0.133566,0.920513,0.033778,0.166577,0.108108,0.041096,0.077538,0.885954,0.014776
0.135889,0.917949,0.031365,0.144767,0.094595,0.041096,0.071091,0.852652,0.017147
0.131243,0.917949,0.033778,0.132129,0.081081,0.027397,0.078357,0.880930,0.014615
0.125436,0.917949,0.035481,0.161413,0.108108,0.041096,0.081564,0.884160,0.014327
0.126597,0.917949,0.033920,0.149738,0.108108,0.041096,0.077356,0.879782,0.014551
0.119628,0.912821,0.022850,0.150586,0.081081,0.027397,0.047052,0.860978,0.013333
0.126597,0.910256,0.034062,0.188579,0.094595,0.041096,0.073840,0.855020,0.014840
0.127758,0.915385,0.036900,0.178984,0.148649,0.054795,0.069627,0.857891,0.012596
0.131243,0.917949,0.039171,0.163417,0.121622,0.054795,0.084856,0.849422,0.014904
0.128920,0.915385,0.033494,0.117949,0.094595,0.041096,0.079254,0.854662,0.013237
0.130081,0.915385,0.037184,0.180410,0.108108,0.041096,0.078301,0.837365,0.014936
0.131243,0.907692,0.033068,0.132822,0.121622,0.041096,0.077581,0.843680,0.014808
0.134727,0.907692,0.042152,0.169659,0.135135,0.054795,0.084421,0.844111,0.015032
0.138211,0.915385,0.046693,0.132899,0.121622,0.054795,0.096279,0.999928,0.014006
0.140534,0.915385,0.037610,0.167424,0.108108,0.041096,0.091762,0.999928,0.015513
0.138211,0.912821,0.043003,0.146116,0.148649,0.054795,0.093375,0.999928,0.015513
0.142857,0.910256,0.053789,0.130163,0.148649,0.054795,0.092248,0.999928,0.016442
0.140534,0.910256,0.041300,0.150624,0.108108,0.041096,0.084706,0.999928,0.016314
0.140534,0.910256,0.035765,0.145114,0.108108,0.041096,0.060780,0.999928,0.013942
0.145180,0.910256,0.036475,0.187269,0.108108,0.041096,0.084042,0.999928,0.015417
0.156794,0.910256,0.036475,0.136598,0.081081,0.027397,0.087517,0.999928,0.016667
0.153310,0.910256,0.036617,0.183261,0.108108,0.041096,0.079811,0.999928,0.015417
0.147503,0.910256,0.039171,0.210388,0.121622,0.054795,0.085815,0.999928,0.013686
0.147503,0.907692,0.036900,0.164419,0.108108,0.041096,0.093628,0.999928,0.013462
0.148664,0.907692,0.037184,0.135828,0.108108,0.041096,0.087157,0.999928,0.014455
0.145180,0.905128,0.039881,0.148120,0.108108,0.041096,0.090252,0.999928,0.015224
0.147503,0.905128,0.037752,0.165421,0.108108,0.041096,0.088513,0.999928,0.015256
0.149826,0.905128,0.033210,0.152204,0.121622,0.041096,0.078516,0.999928,0.015609
0.153310,0.905128,0.025688,0.133516,0.081081,0.027397,0.060916,0.999928,0.016410
0.152149,0.900000,0.043145,0.151857,0.135135,0.054795,0.089181,0.999928,0.013109
0.153310,0.900000,0.036758,0.164997,0.121622,0.041096,0.084814,0.999928,0.015224
0.157956,0.902564,0.040165,0.147850,0.108108,0.041096,0.076781,0.999928,0.015705
0.160279,0.902564,0.040165,0.136059,0.094595,0.041096,0.085422,0.999928,0.014295
0.157956,0.902564,0.041726,0.148389,0.121622,0.054795,0.088316,0.999928,0.016186
0.168409,0.900000,0.045700,0.152666,0.121622,0.041096,0.091313,0.999928,0.015160
0.178862,0.900000,0.037468,0.136945,0.108108,0.041096,0.088176,0.999928,0.013301
0.174216,0.897436,0.035765,0.181566,0.081081,0.027397,0.084833,0.999928,0.013974
0.170732,0.900000,0.039881,0.195245,0.108108,0.041096,0.078333,0.999928,0.016410
0.168409,0.902564,0.048538,0.178599,0.135135,0.054795,0.100950,0.999928,0.018141
0.164925,0.897436,0.041584,0.151549,0.148649,0.054795,0.085819,0.999928,0.018013
0.164925,0.897436,0.036475,0.341091,0.094595,0.041096,0.083556,0.999928,0.014904
0.161440,0.948718,0.033068,0.142186,0.081081,0.027397,0.076089,0.999928,0.017949
0.156794,0.987179,0.030372,0.039265,0.135135,0.041096,0.056203,0.999928,0.016859
0.150987,0.976923,0.039881,0.127196,0.094595,0.041096,0.095419,0.999928,0.018526
0.145180,0.969231,0.033778,0.161645,0.081081,0.027397,0.084618,0.999928,0.016699
0.144019,0.961538,0.039029,0.153437,0.108108,0.041096,0.088919,0.999928,0.017853
0.148664,0.966667,0.025121,0.125694,0.135135,0.041096,0.047936,0.999928,0.016763
0.147503,0.966667,0.033636,0.159718,0.108108,0.041096,0.077178,0.999928,0.017179
0.157956,0.966667,0.035623,0.141030,0.094595,0.041096,0.085819,0.999928,0.015577
0.163763,0.966667,0.041300,0.144074,0.121622,0.041096,0.080003,0.999928,0.015897
0.169570,0.969231,0.035481,0.131127,0.135135,0.054795,0.080311,0.999928,0.015769
0.168409,0.971795,0.037752,0.187847,0.121622,0.041096,0.075416,0.999928,0.014071
0.168409,0.969231,0.040448,0.158909,0.094595,0.041096,0.084057,0.999928,0.016923
0.168409,0.971795,0.036475,0.188810,0.121622,0.041096,0.085941,0.999928,0.016026
0.162602,0.966667,0.036617,0.147156,0.094595,0.041096,0.084187,0.999928,0.015705
0.157956,0.969231,0.036617,0.127004,0.135135,0.054795,0.084272,0.999928,0.015641
0.153310,0.971795,0.035055,0.160566,0.094595,0.041096,0.076384,0.999928,0.013750
0.150987,0.974359,0.034772,0.148235,0.094595,0.041096,0.080835,0.999928,0.014840
0.152149,0.979487,0.034488,0.171817,0.108108,0.041096,0.055431,0.999928,0.015897
0.152149,0.976923,0.039739,0.148543,0.135135,0.041096,0.077478,0.999928,0.013429
0.157956,0.976923,0.044990,0.130009,0.135135,0.054795,0.079792,0.999928,0.015192
0.150987,0.976923,0.037184,0.163918,0.162162,0.054795,0.076262,0.999928,0.015705
0.149826,0.979487,0.040448,0.151356,0.108108,0.041096,0.097612,0.999928,0.017083
0.144019,0.984615,0.048254,0.147079,0.121622,0.054795,0.094680,0.995981,0.013910
0.141696,0.982051,0.032643,0.147619,0.067568,0.027397,0.078319,0.999928,0.014808
0.145180,0.987179,0.030514,0.140297,0.148649,0.041096,0.053374,0.981913,0.014679
0.141696,0.984615,0.037752,0.223528,0.081081,0.027397,0.087437,0.999928,0.016378
0.140534,0.982051,0.034204,0.181605,0.108108,0.041096,0.075963,0.980550,0.012949
0.138211,0.984615,0.042152,0.149276,0.162162,0.068493,0.087563,0.988660,0.014872
0.138211,0.984615,0.033068,0.149584,0.094595,0.041096,0.080826,0.964473,0.015385
0.139373,0.987179,0.036900,0.155055,0.108108,0.041096,0.078834,0.955788,0.014071
0.132404,0.989744,0.033068,0.133400,0.081081,0.027397,0.075102,0.985215,0.014135
0.137050,0.987179,0.037326,0.169158,0.108108,0.041096,0.084201,0.990526,0.013109
0.146341,0.984615,0.037894,0.135096,0.108108,0.041096,0.091397,0.993397,0.013590
0.139373,0.982051,0.032359,0.165305,0.081081,0.027397,0.083126,0.953851,0.015128
0.138211,0.982051,0.034204,0.134749,0.135135,0.054795,0.080120,0.974664,0.015032
0.137050,0.969231,0.034346,0.167078,0.121622,0.041096,0.076234,0.956291,0.013846
0.137050,0.964103,0.025404,0.153437,0.148649,0.041096,0.039482,0.930166,0.016282
0.141696,0.971795,0.049957,0.151164,0.135135,0.054795,0.086362,0.965262,0.014551
0.140534,0.976923,0.034772,0.170006,0.094595,0.041096,0.076818,0.937917,0.016538
0.146341,0.982051,0.034062,0.160758,0.108108,0.041096,0.083224,0.953348,0.016026
0.155633,0.979487,0.032359,0.184841,0.081081,0.027397,0.077646,0.928802,0.014231
0.159117,0.976923,0.043571,0.213317,0.094595,0.041096,0.083977,0.927080,0.014455
0.168409,0.979487,0.036191,0.135327,0.081081,0.027397,0.084702,0.916457,0.016859
0.174216,0.979487,0.042152,0.167039,0.121622,0.041096,0.080732,0.930955,0.014647
0.167247,0.974359,0.045984,0.119644,0.121622,0.041096,0.086058,0.930812,0.013846
0.167247,0.971795,0.034204,0.181990,0.094595,0.041096,0.078866,0.924568,0.014263
0.164925,0.969231,0.034772,0.150740,0.094595,0.027397,0.076491,0.918467,0.016859
0.171893,0.966667,0.025263,0.148428,0.108108,0.041096,0.061870,0.902175,0.015385
0.168409,0.969231,0.037042,0.150162,0.094595,0.041096,0.090317,0.916744,0.014359
0.166086,0.971795,0.035339,0.153861,0.094595,0.041096,0.081003,0.880069,0.016731
0.160279,0.966667,0.030514,0.149044,0.067568,0.027397,0.074934,0.907558,0.014423
0.164925,0.966667,0.040165,0.153206,0.148649,0.054795,0.079474,0.893562,0.013494
0.169570,0.969231,0.042010,0.150239,0.121622,0.041096,0.089373,0.870954,0.014487
0.164925,0.971795,0.033210,0.151742,0.067568,0.027397,0.091898,0.895069,0.014038
0.162602,0.971795,0.036191,0.158986,0.108108,0.041096,0.073746,0.887749,0.016474
0.161440,0.969231,0.035765,0.165344,0.108108,0.041096,0.071254,0.883586,0.015481
0.159117,0.969231,0.038178,0.231312,0.121622,0.041096,0.073508,0.870954,0.014904
0.161440,0.974359,0.040732,0.154208,0.121622,0.054795,0.091692,0.881720,0.015769
0.170732,0.971795,0.035907,0.136059,0.108108,0.041096,0.076239,0.865356,0.016442
0.185830,0.971795,0.035055,0.173936,0.094595,0.041096,0.080456,0.844757,0.015994
0.193961,0.974359,0.032643,0.314619,0.108108,0.041096,0.075785,0.870954,0.015032
0.189315,0.974359,0.038320,0.141723,0.108108,0.041096,0.076762,0.859973,0.014295
0.186992,0.971795,0.040590,0.203953,0.121622,0.041096,0.082542,0.851288,0.015096
0.188153,0.971795,0.036191,0.154901,0.108108,0.041096,0.078324,0.832556,0.016186
0.182346,0.974359,0.035055,0.158562,0.121622,0.041096,0.078511,0.843609,0.015833
0.175377,0.971795,0.033636,0.156751,0.094595,0.041096,0.077534,0.834063,0.015481
0.180023,0.969231,0.042293,0.141415,0.148649,0.054795,0.079212,0.999928,0.016122
0.175377,0.974359,0.030088,0.172935,0.108108,0.041096,0.057765,0.999928,0.015385
0.176539,0.971795,0.035765,0.138756,0.081081,0.041096,0.086535,0.999928,0.015224
0.175377,0.974359,0.032501,0.182337,0.081081,0.027397,0.077567,0.999928,0.014904
0.186992,0.974359,0.034488,0.198019,0.121622,0.041096,0.069973,0.999928,0.015224
0.186992,0.971795,0.038036,0.175825,0.108108,0.041096,0.077637,0.999928,0.014712
0.181185,0.971795,0.038887,0.185766,0.121622,0.054795,0.085095,0.999928,0.016282
0.178862,0.966667,0.033352,0.156635,0.094595,0.041096,0.075762,0.999928,0.015449
0.180023,0.964103,0.041016,0.159718,0.121622,0.041096,0.075972,0.999928,0.015353
0.180023,0.969231,0.031933,0.141030,0.094595,0.041096,0.072166,0.999928,0.015321
0.182346,0.966667,0.033352,0.176672,0.094595,0.041096,0.070871,0.999928,0.015224
0.182346,0.966667,0.026114,0.171625,0.094595,0.027397,0.057073,0.999928,0.014904
0.190476,0.966667,0.037468,0.156597,0.175676,0.068493,0.086058,0.999928,0.014199
0.185830,0.966667,0.035907,0.159140,0.121622,0.041096,0.077824,0.999928,0.015994
0.181185,0.964103,0.032359,0.156211,0.081081,0.027397,0.071469,0.999928,0.015769
0.177700,0.966667,0.032359,0.162492,0.108108,0.041096,0.074125,0.999928,0.020096
0.176539,0.976923,0.038603,0.142494,0.094595,0.041096,0.079937,0.999928,0.019904
0.180023,0.966667,0.039313,0.184764,0.135135,0.054795,0.079544,0.999928,0.021827
0.177700,0.953846,0.034488,0.157059,0.121622,0.041096,0.078670,0.999928,0.021346
0.178862,0.941026,0.040023,0.175902,0.121622,0.041096,0.072264,0.999928,0.015256
0.174216,0.935897,0.036617,0.175555,0.121622,0.041096,0.064834,0.999928,0.017051
0.180023,0.938462,0.025121,0.144151,0.121622,0.041096,0.049068,0.999928,0.018397
0.177700,0.941026,0.031649,0.179524,0.094595,0.041096,0.072227,0.999928,0.019551
0.175377,0.938462,0.029378,0.145345,0.067568,0.027397,0.069697,0.999928,0.020064
0.177700,0.925641,0.036333,0.141646,0.094595,0.041096,0.079236,0.999928,0.015705
0.170732,0.925641,0.028811,0.144536,0.067568,0.027397,0.065554,0.999928,0.018301
0.168409,0.930769,0.027959,0.141608,0.067568,0.027397,0.067420,0.999928,0.020032
0.164925,0.930769,0.031365,0.127235,0.135135,0.054795,0.071044,0.999928,0.018974
0.163763,0.930769,0.031507,0.143033,0.094595,0.027397,0.058391,0.999928,0.016122
0.159117,0.920513,0.027108,0.139681,0.121622,0.041096,0.052060,0.999928,0.018141
0.156794,0.917949,0.031507,0.143457,0.121622,0.041096,0.058536,0.999928,0.014167
0.159117,0.923077,0.029662,0.155903,0.108108,0.041096,0.069477,0.999928,0.015833
0.156794,0.923077,0.029804,0.159641,0.121622,0.041096,0.062183,0.999928,0.016058
0.154472,0.925641,0.034630,0.148466,0.094595,0.041096,0.088667,0.999928,0.014327
0.156794,0.920513,0.026540,0.156019,0.081081,0.027397,0.055712,0.999928,0.013942
0.152149,0.917949,0.020011,0.216746,0.081081,0.027397,0.037201,0.999928,0.013045
0.148664,0.920513,0.026540,0.138255,0.081081,0.027397,0.056563,0.999928,0.013686
0.142857,0.920513,0.028669,0.137446,0.094595,0.027397,0.066448,0.999928,0.014936
0.139373,0.917949,0.024553,0.140953,0.067568,0.027397,0.057966,0.999928,0.015385
0.142857,0.915385,0.025404,0.137523,0.067568,0.027397,0.058765,0.999928,0.013686
0.137050,0.915385,0.026114,0.104847,0.067568,0.027397,0.052271,0.999928,0.018013
0.134727,0.917949,0.023985,0.173667,0.067568,0.027397,0.056376,0.995335,0.015096
0.131243,0.917949,0.027817,0.136945,0.108108,0.027397,0.062094,0.999928,0.012853
0.126597,0.917949,0.026256,0.126965,0.108108,0.027397,0.056521,0.970286,0.017340
0.126597,0.912821,0.027108,0.152011,0.121622,0.041096,0.052121,0.990454,0.014487
0.131243,0.910256,0.025263,0.136984,0.081081,0.027397,0.053547,0.972942,0.013686
0.132404,0.912821,0.026398,0.139450,0.148649,0.041096,0.051074,0.999928,0.012692
0.127758,0.915385,0.026824,0.136945,0.094595,0.027397,0.061566,0.962607,0.014840
0.119628,0.915385,0.023559,0.144343,0.094595,0.027397,0.044789,0.985000,0.014968
0.117305,0.907692,0.021289,0.355965,0.108108,0.027397,0.046978,0.942654,0.016346
0.111498,0.907692,0.024411,0.165536,0.081081,0.027397,0.050120,0.973444,0.015929
0.111498,0.915385,0.025546,0.157213,0.108108,0.027397,0.050699,0.934544,0.016186
0.109175,0.912821,0.023134,0.138486,0.094595,0.027397,0.058284,0.979043,0.016538
0.108014,0.912821,0.025972,0.140606,0.094595,0.027397,0.055516,0.914448,0.015353
0.108014,0.910256,0.026398,0.135905,0.081081,0.027397,0.048427,0.966124,0.013269
0.103368,0.907692,0.024411,0.137022,0.094595,0.027397,0.052107,0.913945,0.016122
0.106852,0.910256,0.023276,0.155094,0.108108,0.027397,0.046206,0.977894,0.014968
0.111498,0.907692,0.024695,0.118835,0.081081,0.027397,0.056633,0.878490,0.016090
0.117305,0.907692,0.024127,0.138255,0.081081,0.027397,0.050227,0.969282,0.012244
0.117305,0.902564,0.023985,0.151048,0.108108,0.027397,0.045523,0.858178,0.012596
0.110337,0.902564,0.029804,0.135327,0.189189,0.054795,0.046192,0.962679,0.012788
0.110337,0.910256,0.023701,0.138949,0.081081,0.027397,0.051382,0.830187,0.015288
0.111498,0.907692,0.023276,0.119297,0.067568,0.013699,0.053327,0.967990,0.013782
0.111498,0.907692,0.022708,0.144729,0.067568,0.027397,0.048530,0.854159,0.012949
0.105691,0.905128,0.022708,0.206381,0.121622,0.041096,0.042451,0.961530,0.011827
0.104530,0.902564,0.021573,0.166924,0.081081,0.027397,0.046108,0.863561,0.012340
0.098722,0.905128,0.022424,0.138679,0.121622,0.041096,0.040572,0.945812,0.014615
0.098722,0.907692,0.021714,0.135674,0.067568,0.013699,0.041343,0.817914,0.015353
0.101045,0.907692,0.027817,0.137253,0.108108,0.041096,0.064110,0.960167,0.015609
0.097561,0.900000,0.016747,0.134402,0.081081,0.013699,0.032576,0.851001,0.012019
0.098722,0.900000,0.021856,0.118873,0.081081,0.027397,0.050887,0.959090,0.013237
0.095238,0.905128,0.023276,0.182992,0.081081,0.027397,0.056100,0.833202,0.015032
0.097561,0.905128,0.020579,0.136213,0.054054,0.013699,0.048609,0.954281,0.011090
0.097561,0.905128,0.021005,0.138795,0.067568,0.027397,0.051569,0.805857,0.012596
0.095238,0.905128,0.022282,0.117332,0.054054,0.013699,0.049806,0.920261,0.011442
0.094077,0.905128,0.022566,0.135789,0.081081,0.027397,0.048376,0.846408,0.012500
0.091754,0.907692,0.021431,0.137485,0.067568,0.013699,0.047922,0.896864,0.013686
0.094077,0.905128,0.022992,0.150239,0.067568,0.027397,0.062473,0.827245,0.013622
0.091754,0.905128,0.024269,0.143534,0.081081,0.027397,0.063362,0.909711,0.011474
0.089431,0.900000,0.017599,0.117602,0.067568,0.013699,0.035690,0.816622,0.012532
0.088269,0.900000,0.021856,0.221062,0.081081,0.027397,0.048516,0.895285,0.015064
0.089431,0.902564,0.021856,0.138486,0.081081,0.027397,0.049914,0.800474,0.015192
0.089431,0.902564,0.022282,0.149738,0.067568,0.027397,0.059476,0.889973,0.014808
